"filepath","acquisitionTime","TIC","sampleFileName","sampleType","plateNo"
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W48_SR.mzML",2015-02-07 07:42:38,24077015983,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W48_SR.mzML","SR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W42.mzML",2015-02-07 07:57:51,29701335724,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W42.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W43.mzML",2015-02-07 08:13:04,16615847342,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W43.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W44_x.mzML",2015-02-07 08:28:18,24357538450,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W44_x.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W45.mzML",2015-02-07 08:43:31,33325464312,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W45.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W46.mzML",2015-02-07 08:58:44,23408403156,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W46.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W59_LTR.mzML",2015-02-07 09:13:56,19041236038,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W59_LTR.mzML","LTR",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W49.mzML",2015-02-07 09:29:10,17895522719,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W49.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W50.mzML",2015-02-07 09:44:22,10798193109,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W50.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W51.mzML",2015-02-07 09:59:36,27128905727,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W51.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W52.mzML",2015-02-07 10:14:49,17678414691,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W52.mzML","SS",7
"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W53.mzML",2015-02-07 10:30:03,20024846757,"../Converted/U_RPOS_mzML/ALZ_RPOS_ToF04_U7W53.mzML","SS",7
