"filepath","acquisitionTime","TIC","sampleFileName","sampleType"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W96_SR.mzML",2015-02-01 05:49:43,37053330578,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U4W96_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W11_LTR.mzML",2015-02-01 07:23:29,30507483260,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W11_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W12_SR.mzML",2015-02-01 08:57:14,36798518230,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W12_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W23_LTR.mzML",2015-02-01 10:30:58,30539602190,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W23_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W24_SR.mzML",2015-02-01 12:04:42,36630161286,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W24_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W35_LTR.mzML",2015-02-01 13:38:28,31134602630,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W35_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W36_SR.mzML",2015-02-01 15:12:14,36645914869,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W36_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W47_LTR.mzML",2015-02-01 16:45:59,30925492926,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W47_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W48_SR.mzML",2015-02-01 18:19:43,35453985447,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W48_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W59_LTR.mzML",2015-02-01 19:53:26,29323111040,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W59_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W60_SR.mzML",2015-02-01 21:27:10,34809132687,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W60_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W71_LTR.mzML",2015-02-01 23:00:56,29144140095,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W71_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W72_SR.mzML",2015-02-02 00:34:39,34891686249,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W72_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W83_LTR.mzML",2015-02-02 02:08:23,28448223173,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W83_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W84_SR.mzML",2015-02-02 03:42:08,34427682804,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W84_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W95_LTR.mzML",2015-02-02 05:15:53,28936565280,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W95_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W96_SR.mzML",2015-02-02 06:49:36,34248780592,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U6W96_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W11_LTR.mzML",2015-02-02 08:23:20,28694974749,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W11_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W12_SR.mzML",2015-02-02 09:57:04,34178110512,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W12_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W23_LTR.mzML",2015-02-02 11:30:50,27882789434,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W23_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W24_SR.mzML",2015-02-02 13:04:34,33712791425,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W24_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W35_LTR.mzML",2015-02-02 14:38:19,27959660391,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W35_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W36_SR.mzML",2015-02-02 16:12:02,33441234416,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W36_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W47_LTR.mzML",2015-02-02 17:45:45,27956430294,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W47_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W48_SR.mzML",2015-02-02 19:19:16,33234611306,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W48_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W59_LTR.mzML",2015-02-02 20:53:01,28376074833,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W59_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W60_SR.mzML",2015-02-02 22:26:44,33275621492,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W60_SR.mzML","SR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W71_LTR.mzML",2015-02-03 00:00:05,27026146947,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W71_LTR.mzML","LTR"
"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W72_SR.mzML",2015-02-03 01:33:35,31389800346,"../Converted/U_RNEG_mzML/ALZ_RNEG_ToF03_U1W72_SR.mzML","SR"
